TIMESTAMP,SRC,DST,DIRECTION,IP_TOS,DF,MF,IP_TTL,TCP_SPORT,TCP_DPORT,TCP_SEQ,TCP_ACK,TCP_RESERVED,FPA,FA,A,S,SA,PA,R,RA,TCP_WINDOW,TCP_MSS,TCP_NOP,TCP_WSCALE,TYPE
2023-01-06 12:34:49.522627+05:30,17231236,3725425,1,0,1,0,64,80,58980,2294765307,1422029029,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.522694+05:30,3725425,17231236,0,0,1,0,63,58980,80,1422029029,2294765569,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.522756+05:30,17231236,3725425,1,0,1,0,64,80,58980,2294765569,1422029029,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.522822+05:30,17231236,3725425,1,0,1,0,64,80,58980,2294766668,1422029029,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.522883+05:30,3725425,17231236,0,0,1,0,63,58980,80,1422029029,2294766668,0,0,0,1,0,0,0,0,0,481,,,,0
2023-01-06 12:34:49.522946+05:30,3725425,17231236,0,0,1,0,63,58980,80,1422029029,2294766669,0,0,1,0,0,0,0,0,0,481,,,,0
2023-01-06 12:34:49.523008+05:30,17231236,3725425,1,0,1,0,64,80,58980,2294766669,1422029030,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.523084+05:30,3725425,17231236,0,0,1,0,63,58994,80,1031155250,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.523153+05:30,17231236,3725425,1,0,1,0,64,80,58994,3820116284,1031155251,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.523222+05:30,3725425,17231236,0,0,1,0,63,58994,80,1031155251,3820116285,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.523287+05:30,3725425,17231236,0,0,1,0,63,58994,80,1031155251,3820116285,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.523356+05:30,17231236,3725425,1,0,1,0,64,80,58994,3820116285,1031155399,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.523431+05:30,17231236,3725425,1,0,1,0,64,80,58994,3820116285,1031155399,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.523498+05:30,3725425,17231236,0,0,1,0,63,58994,80,1031155399,3820116309,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.523561+05:30,17231236,3725425,1,0,1,0,64,80,58994,3820116309,1031155399,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.523626+05:30,3725425,17231236,0,0,1,0,63,58994,80,1031155399,3820116448,0,0,0,1,0,0,0,0,0,490,,,,0
2023-01-06 12:34:49.523694+05:30,17231236,3725425,1,0,1,0,64,80,58994,3820116448,1031155399,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.523761+05:30,17231236,3725425,1,0,1,0,64,80,58994,3820117788,1031155399,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.523823+05:30,3725425,17231236,0,0,1,0,63,58994,80,1031155399,3820117788,0,0,0,1,0,0,0,0,0,480,,,,0
2023-01-06 12:34:49.523886+05:30,3725425,17231236,0,0,1,0,63,58994,80,1031155399,3820117789,0,0,1,0,0,0,0,0,0,480,,,,0
2023-01-06 12:34:49.523961+05:30,17231236,3725425,1,0,1,0,64,80,58994,3820117789,1031155400,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.524026+05:30,37248166,17231236,0,0,1,0,63,43992,80,1739464004,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.524093+05:30,17231236,37248166,1,0,1,0,64,80,43992,2598569631,1739464005,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.524209+05:30,37248166,17231236,0,0,1,0,63,43992,80,1739464005,2598569632,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.524293+05:30,37248166,17231236,0,0,1,0,63,43992,80,1739464005,2598569632,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.524363+05:30,17231236,37248166,1,0,1,0,64,80,43992,2598569632,1739464158,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.524427+05:30,17231236,37248166,1,0,1,0,64,80,43992,2598569632,1739464158,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.524495+05:30,37248166,17231236,0,0,1,0,63,43992,80,1739464158,2598569649,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.524559+05:30,17231236,37248166,1,0,1,0,64,80,43992,2598569649,1739464158,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.524625+05:30,17231236,37248166,1,0,1,0,64,80,43992,2598569909,1739464158,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.524700+05:30,37248166,17231236,0,0,1,0,63,43992,80,1739464158,2598569909,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.524766+05:30,17231236,37248166,1,0,1,0,64,80,43992,2598571357,1739464158,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.524835+05:30,17231236,37248166,1,0,1,0,64,80,43992,2598571529,1739464158,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.524899+05:30,37248166,17231236,0,0,1,0,63,43992,80,1739464158,2598571357,0,0,0,1,0,0,0,0,0,478,,,,0
2023-01-06 12:34:49.524964+05:30,37248166,17231236,0,0,1,0,63,43992,80,1739464158,2598571529,0,0,0,1,0,0,0,0,0,477,,,,0
2023-01-06 12:34:49.525036+05:30,37248166,17231236,0,0,1,0,63,43992,80,1739464158,2598571530,0,0,1,0,0,0,0,0,0,477,,,,0
2023-01-06 12:34:49.525106+05:30,17231236,37248166,1,0,1,0,64,80,43992,2598571530,1739464159,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.525171+05:30,37248166,17231236,0,0,1,0,63,44000,80,1319150966,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.525239+05:30,17231236,37248166,1,0,1,0,64,80,44000,161303522,1319150967,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.525309+05:30,37248166,17231236,0,0,1,0,63,44000,80,1319150967,161303523,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.525375+05:30,37248166,17231236,0,0,1,0,63,44000,80,1319150967,161303523,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.525457+05:30,17231236,37248166,1,0,1,0,64,80,44000,161303523,1319151185,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.525534+05:30,37248166,17231236,0,0,1,0,63,44000,80,1319151185,161303523,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.525603+05:30,17231236,37248166,1,0,1,0,64,80,44000,161303523,1319151223,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.525669+05:30,17231236,37248166,1,0,1,0,64,80,44000,161303523,1319151223,0,0,0,0,0,0,1,0,0,488,,,,0
2023-01-06 12:34:49.525737+05:30,17231236,37248166,1,0,1,0,64,80,44000,161303543,1319151223,0,1,0,0,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.525801+05:30,37248166,17231236,0,0,1,0,63,44000,80,1319151223,161303543,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.525876+05:30,37248166,17231236,0,0,1,0,63,44000,80,1319151223,161304082,0,0,0,1,0,0,0,0,0,487,,,,0
2023-01-06 12:34:49.525939+05:30,37248166,17231236,0,0,1,0,63,44000,80,1319151223,161304082,0,0,1,0,0,0,0,0,0,487,,,,0
2023-01-06 12:34:49.526001+05:30,17231236,37248166,1,0,1,0,64,80,44000,161304082,1319151224,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.526064+05:30,37248166,17231236,0,0,1,0,63,44006,80,1847194537,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.526129+05:30,17231236,37248166,1,0,1,0,64,80,44006,1212999708,1847194538,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.526232+05:30,37248166,17231236,0,0,1,0,63,44006,80,1847194538,1212999709,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.526300+05:30,37248166,17231236,0,0,1,0,63,44006,80,1847194538,1212999709,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.526377+05:30,17231236,37248166,1,0,1,0,64,80,44006,1212999709,1847194775,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.526445+05:30,17231236,37248166,1,0,1,0,64,80,44006,1212999709,1847194775,0,0,0,0,0,0,1,0,0,488,,,,0
2023-01-06 12:34:49.526514+05:30,37248166,17231236,0,0,1,0,63,44006,80,1847194775,1212999726,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.526580+05:30,17231236,37248166,1,0,1,0,64,80,44006,1212999726,1847194775,0,0,0,0,0,0,1,0,0,488,,,,0
2023-01-06 12:34:49.526649+05:30,37248166,17231236,0,0,1,0,63,44006,80,1847194775,1212999879,0,0,0,1,0,0,0,0,0,490,,,,0
2023-01-06 12:34:49.526715+05:30,17231236,37248166,1,0,1,0,64,80,44006,1212999879,1847194775,0,0,0,0,0,0,1,0,0,488,,,,0
2023-01-06 12:34:49.526784+05:30,17231236,37248166,1,0,1,0,64,80,44006,1213001223,1847194775,0,0,1,0,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.526850+05:30,37248166,17231236,0,0,1,0,63,44006,80,1847194775,1213001223,0,0,0,1,0,0,0,0,0,480,,,,0
2023-01-06 12:34:49.526915+05:30,37248166,17231236,0,0,1,0,63,44006,80,1847194775,1213001224,0,0,1,0,0,0,0,0,0,480,,,,0
2023-01-06 12:34:49.526980+05:30,17231236,37248166,1,0,1,0,64,80,44006,1213001224,1847194776,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.527046+05:30,13232215248,17231236,0,0,1,0,63,46528,80,2080440367,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.527115+05:30,17231236,13232215248,1,0,1,0,64,80,46528,2692367076,2080440368,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.527185+05:30,13232215248,17231236,0,0,1,0,63,46528,80,2080440368,2692367077,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.527251+05:30,13232215248,17231236,0,0,1,0,63,46528,80,2080440368,2692367077,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.527320+05:30,17231236,13232215248,1,0,1,0,64,80,46528,2692367077,2080440516,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.527386+05:30,17231236,13232215248,1,0,1,0,64,80,46528,2692367077,2080440516,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.527479+05:30,13232215248,17231236,0,0,1,0,63,46528,80,2080440516,2692367101,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.527544+05:30,17231236,13232215248,1,0,1,0,64,80,46528,2692367101,2080440516,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.527613+05:30,13232215248,17231236,0,0,1,0,63,46528,80,2080440516,2692367240,0,0,0,1,0,0,0,0,0,490,,,,0
2023-01-06 12:34:49.527683+05:30,17231236,13232215248,1,0,1,0,64,80,46528,2692367240,2080440516,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.527753+05:30,17231236,13232215248,1,0,1,0,64,80,46528,2692368580,2080440516,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.527817+05:30,13232215248,17231236,0,0,1,0,63,46528,80,2080440516,2692368580,0,0,0,1,0,0,0,0,0,480,,,,0
2023-01-06 12:34:49.527883+05:30,13232215248,17231236,0,0,1,0,63,46528,80,2080440516,2692368581,0,0,1,0,0,0,0,0,0,480,,,,0
2023-01-06 12:34:49.527947+05:30,17231236,13232215248,1,0,1,0,64,80,46528,2692368581,2080440517,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.528012+05:30,37248166,17231236,0,0,1,0,63,44012,80,4198946050,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.528080+05:30,17231236,37248166,1,0,1,0,64,80,44012,1655713512,4198946051,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.528150+05:30,37248166,17231236,0,0,1,0,63,44012,80,4198946051,1655713513,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.528226+05:30,37248166,17231236,0,0,1,0,63,44012,80,4198946051,1655713513,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.528293+05:30,17231236,37248166,1,0,1,0,64,80,44012,1655713513,4198946293,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.528356+05:30,17231236,37248166,1,0,1,0,64,80,44012,1655713513,4198946293,0,0,0,0,0,0,1,0,0,488,,,,0
2023-01-06 12:34:49.528422+05:30,37248166,17231236,0,0,1,0,63,44012,80,4198946293,1655713530,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.528485+05:30,17231236,37248166,1,0,1,0,64,80,44012,1655713530,4198946293,0,0,0,0,0,0,1,0,0,488,,,,0
2023-01-06 12:34:49.528552+05:30,37248166,17231236,0,0,1,0,63,44012,80,4198946293,1655713789,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.528615+05:30,17231236,37248166,1,0,1,0,64,80,44012,1655713789,4198946293,0,0,0,0,0,0,1,0,0,488,,,,0
2023-01-06 12:34:49.528681+05:30,17231236,37248166,1,0,1,0,64,80,44012,1655714661,4198946293,0,0,1,0,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.528743+05:30,37248166,17231236,0,0,1,0,63,44012,80,4198946293,1655714661,0,0,0,1,0,0,0,0,0,483,,,,0
2023-01-06 12:34:49.528831+05:30,37248166,17231236,0,0,1,0,63,44012,80,4198946293,1655714662,0,0,1,0,0,0,0,0,0,483,,,,0
2023-01-06 12:34:49.528901+05:30,17231236,37248166,1,0,1,0,64,80,44012,1655714662,4198946294,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.528966+05:30,3725425,17231236,0,0,1,0,63,59006,80,2336486625,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.529038+05:30,17231236,3725425,1,0,1,0,64,80,59006,2453949098,2336486626,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.529112+05:30,3725425,17231236,0,0,1,0,63,59006,80,2336486626,2453949099,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.529176+05:30,3725425,17231236,0,0,1,0,63,59006,80,2336486626,2453949099,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.529242+05:30,17231236,3725425,1,0,1,0,64,80,59006,2453949099,2336486781,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.529319+05:30,17231236,3725425,1,0,1,0,64,80,59006,2453949099,2336486781,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.529386+05:30,3725425,17231236,0,0,1,0,63,59006,80,2336486781,2453949116,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.529450+05:30,17231236,3725425,1,0,1,0,64,80,59006,2453949116,2336486781,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.529518+05:30,3725425,17231236,0,0,1,0,63,59006,80,2336486781,2453949378,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.529582+05:30,17231236,3725425,1,0,1,0,64,80,59006,2453949378,2336486781,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.529649+05:30,17231236,3725425,1,0,1,0,64,80,59006,2453950477,2336486781,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.529724+05:30,3725425,17231236,0,0,1,0,63,59006,80,2336486781,2453950477,0,0,0,1,0,0,0,0,0,481,,,,0
2023-01-06 12:34:49.529787+05:30,3725425,17231236,0,0,1,0,63,59006,80,2336486781,2453950478,0,0,1,0,0,0,0,0,0,481,,,,0
2023-01-06 12:34:49.529849+05:30,17231236,3725425,1,0,1,0,64,80,59006,2453950478,2336486782,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.529926+05:30,132326072,17231236,0,0,1,0,63,50668,80,1631860220,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.529994+05:30,17231236,132326072,1,0,1,0,64,80,50668,2646378454,1631860221,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.530064+05:30,132326072,17231236,0,0,1,0,63,50668,80,1631860221,2646378455,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.530129+05:30,132326072,17231236,0,0,1,0,63,50668,80,1631860221,2646378455,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.530218+05:30,17231236,132326072,1,0,1,0,64,80,50668,2646378455,1631860374,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.530285+05:30,17231236,132326072,1,0,1,0,64,80,50668,2646378455,1631860374,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.530359+05:30,132326072,17231236,0,0,1,0,63,50668,80,1631860374,2646378472,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.530438+05:30,17231236,132326072,1,0,1,0,64,80,50668,2646378472,1631860374,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.530504+05:30,132326072,17231236,0,0,1,0,63,50668,80,1631860374,2646378732,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.530567+05:30,17231236,132326072,1,0,1,0,64,80,50668,2646378732,1631860374,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.530646+05:30,17231236,132326072,1,0,1,0,64,80,50668,2646382431,1631860374,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.530711+05:30,132326072,17231236,0,0,1,0,63,50668,80,1631860374,2646382431,0,0,0,1,0,0,0,0,0,461,,,,0
2023-01-06 12:34:49.530775+05:30,132326072,17231236,0,0,1,0,63,50668,80,1631860374,2646382432,0,0,1,0,0,0,0,0,0,461,,,,0
2023-01-06 12:34:49.530839+05:30,17231236,132326072,1,0,1,0,64,80,50668,2646382432,1631860375,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.530904+05:30,37248166,17231236,0,0,1,0,63,44020,80,3110614323,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.530971+05:30,17231236,37248166,1,0,1,0,64,80,44020,1791591287,3110614324,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.531040+05:30,37248166,17231236,0,0,1,0,63,44020,80,3110614324,1791591288,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.531106+05:30,37248166,17231236,0,0,1,0,63,44020,80,3110614324,1791591288,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.531185+05:30,17231236,37248166,1,0,1,0,64,80,44020,1791591288,3110614566,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.531248+05:30,17231236,37248166,1,0,1,0,64,80,44020,1791591288,3110614566,0,0,0,0,0,0,1,0,0,488,,,,0
2023-01-06 12:34:49.531313+05:30,37248166,17231236,0,0,1,0,63,44020,80,3110614566,1791591305,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.531376+05:30,17231236,37248166,1,0,1,0,64,80,44020,1791591305,3110614566,0,0,0,0,0,0,1,0,0,488,,,,0
2023-01-06 12:34:49.531443+05:30,37248166,17231236,0,0,1,0,63,44020,80,3110614566,1791591565,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.531506+05:30,17231236,37248166,1,0,1,0,64,80,44020,1791591565,3110614566,0,0,0,0,0,0,1,0,0,488,,,,0
2023-01-06 12:34:49.531573+05:30,17231236,37248166,1,0,1,0,64,80,44020,1791595264,3110614566,0,0,1,0,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.531647+05:30,37248166,17231236,0,0,1,0,63,44020,80,3110614566,1791595264,0,0,0,1,0,0,0,0,0,461,,,,0
2023-01-06 12:34:49.531716+05:30,37248166,17231236,0,0,1,0,63,44020,80,3110614566,1791595265,0,0,1,0,0,0,0,0,0,461,,,,0
2023-01-06 12:34:49.531780+05:30,17231236,37248166,1,0,1,0,64,80,44020,1791595265,3110614567,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.531845+05:30,3725425,17231236,0,0,1,0,63,59014,80,139467251,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.531912+05:30,17231236,3725425,1,0,1,0,64,80,59014,3744242566,139467252,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.531981+05:30,3725425,17231236,0,0,1,0,63,59014,80,139467252,3744242567,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.532047+05:30,3725425,17231236,0,0,1,0,63,59014,80,139467252,3744242567,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.532115+05:30,17231236,3725425,1,0,1,0,64,80,59014,3744242567,139467407,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.532180+05:30,17231236,3725425,1,0,1,0,64,80,59014,3744242567,139467407,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.532248+05:30,3725425,17231236,0,0,1,0,63,59014,80,139467407,3744242584,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.532313+05:30,17231236,3725425,1,0,1,0,64,80,59014,3744242584,139467407,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.532381+05:30,3725425,17231236,0,0,1,0,63,59014,80,139467407,3744242846,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.532446+05:30,17231236,3725425,1,0,1,0,64,80,59014,3744242846,139467407,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.532515+05:30,17231236,3725425,1,0,1,0,64,80,59014,3744243945,139467407,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.532579+05:30,3725425,17231236,0,0,1,0,63,59014,80,139467407,3744243945,0,0,0,1,0,0,0,0,0,481,,,,0
2023-01-06 12:34:49.532643+05:30,3725425,17231236,0,0,1,0,63,59014,80,139467407,3744243946,0,0,1,0,0,0,0,0,0,481,,,,0
2023-01-06 12:34:49.532706+05:30,17231236,3725425,1,0,1,0,64,80,59014,3744243946,139467408,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.532771+05:30,132326072,17231236,0,0,1,0,63,50674,80,1764038491,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.532838+05:30,17231236,132326072,1,0,1,0,64,80,50674,2721905898,1764038492,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.532908+05:30,132326072,17231236,0,0,1,0,63,50674,80,1764038492,2721905899,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.532973+05:30,132326072,17231236,0,0,1,0,63,50674,80,1764038492,2721905899,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.533046+05:30,17231236,132326072,1,0,1,0,64,80,50674,2721905899,1764038645,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.533116+05:30,17231236,132326072,1,0,1,0,64,80,50674,2721905899,1764038645,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.533186+05:30,132326072,17231236,0,0,1,0,63,50674,80,1764038645,2721905916,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.533250+05:30,17231236,132326072,1,0,1,0,64,80,50674,2721905916,1764038645,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.533318+05:30,17231236,132326072,1,0,1,0,64,80,50674,2721906176,1764038645,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.533384+05:30,132326072,17231236,0,0,1,0,63,50674,80,1764038645,2721906176,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.533473+05:30,17231236,132326072,1,0,1,0,64,80,50674,2721907624,1764038645,0,0,0,0,0,0,1,0,0,489,,,,0
2023-01-06 12:34:49.533560+05:30,17231236,132326072,1,0,1,0,64,80,50674,2721907796,1764038645,0,0,1,0,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.533623+05:30,132326072,17231236,0,0,1,0,63,50674,80,1764038645,2721907624,0,0,0,1,0,0,0,0,0,478,,,,0
2023-01-06 12:34:49.533701+05:30,132326072,17231236,0,0,1,0,63,50674,80,1764038645,2721907796,0,0,0,1,0,0,0,0,0,477,,,,0
2023-01-06 12:34:49.533766+05:30,132326072,17231236,0,0,1,0,63,50674,80,1764038645,2721907797,0,0,1,0,0,0,0,0,0,477,,,,0
2023-01-06 12:34:49.533830+05:30,17231236,132326072,1,0,1,0,64,80,50674,2721907797,1764038646,0,0,0,1,0,0,0,0,0,489,,,,0
2023-01-06 12:34:49.533895+05:30,132326072,17231236,0,0,1,0,63,50688,80,129823318,0,0,0,0,0,1,0,0,0,0,62727,1460.0,,7.0,0
2023-01-06 12:34:49.533963+05:30,17231236,132326072,1,0,1,0,64,80,50688,3093431301,129823319,0,0,0,0,0,1,0,0,0,62643,8961.0,,7.0,0
2023-01-06 12:34:49.534033+05:30,132326072,17231236,0,0,1,0,63,50688,80,129823319,3093431302,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.534098+05:30,132326072,17231236,0,0,1,0,63,50688,80,129823319,3093431302,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.534199+05:30,17231236,132326072,1,0,1,0,64,80,50688,3093431302,129823537,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.534267+05:30,132326072,17231236,0,0,1,0,63,50688,80,129823537,3093431302,0,0,0,0,0,0,1,0,0,491,,,,0
2023-01-06 12:34:49.534334+05:30,17231236,132326072,1,0,1,0,64,80,50688,3093431302,129823575,0,0,0,1,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.534402+05:30,17231236,132326072,1,0,1,0,64,80,50688,3093431302,129823575,0,0,0,0,0,0,1,0,0,488,,,,0
2023-01-06 12:34:49.534468+05:30,17231236,132326072,1,0,1,0,64,80,50688,3093431322,129823575,0,1,0,0,0,0,0,0,0,488,,,,0
2023-01-06 12:34:49.534544+05:30,132326072,17231236,0,0,1,0,63,50688,80,129823575,3093431322,0,0,0,1,0,0,0,0,0,491,,,,0
2023-01-06 12:34:49.534609+05:30,132326072,17231236,0,0,1,0,63,50688,80,129823575,3093431861,0,0,0,1,0,0,0,0,0,487,,,,0
